Product,Price
"Kit supraveghere video, rezolutie 2 MP Full HD, 4 camere exterior, lentila 2.8mm, IR 20 M, Hikvision KIT4EXT2K40IR-HIKP",931.99
"Kit supraveghere video 2 camere, complet, FULL HD, IR 80m, 1 x HDD, SAF-2EXTFHDIR30-1-TW",935.99
"Kit de supraveghere pentru exterior, 4 camere Bullet, Starlight, 5MP, DVR 4 canale, Functii AI, KITSAF-4X-5MPL40",940.99
"Sistem de supraveghere video 4 camere de exterior 4K, IR 20m, DVR 4 canale Dahua KITSAF-4X-8MP28I20",953.99
"Kit complet supraveghere interior 2 camere Full HD, SAF2INT22-1TB-SHQ-CC-TW",958.99
Pack 20 senzori de miscare Optex RXC-ST,959.99
"Kit complet de supraveghere pentru exterior, 4 camere Bullet, 2MP, LED alb 40m, DVR 4 canale, Functii AI, KITSAF4X2MP20F28-ACCHDD",964.99
"Kit supraveghere video Safer, 2 MP, 4 camere, IR 80m, DVR 4 canale, HDD 1 TB, SAF-4XFHDIR80ACC-1TB",966.99
"Kit de supraveghere IP simplu pentru interior, 4 camere IP Safer, 4MP, IR 30m, PoE si NVR, KIT4IPSAFERINT",967.99
"Kit supraveghere complet, 4 camere Full HD, IR 60 metri, microfon incorporat, DAHUA, DH-4X1200EMP-A-2TB-1",969.99
"Kit mixt de supraveghere video, 4 camere 5 MP, IR 20 m, DVR 4 canale, HDD 2 TB, Safer, KITSAF4X-5MP2028UMX",976.99
"Kit de supraveghere de baza, cu 4 camere de 5MP si DVR cu recunoastere faciala sau detectare miscare cu AI, Audio, Dahua KIT-5MP30-I3",985.99
"Kit de supraveghere video complet, FULL HD, IR 25 metri, lentila 2.8mm, DAHUA, GATA DE INSTALARE! DH-4I22-1TB-SHQ-TW",988.99
"Kit complet 2 camere supraveghere video pentru exterior, 2K 5MP, 3.6mm, IR80m, Audio, Functii AI, KIT2EFHD-TW",992.99
"Kit de supraveghere video, 8 camere 5 MP, IR 20 m, DVR 8 canale, Safer, KITSAF8X-5MP2028U",994.99
"Kit de supraveghere pentru exterior, 4 camere Bullet, 5MP, DVR 4 canale, Functii AI, Accesorii incluse, Safer KITSAF4X-5MP80F36-A-ACC",995.99
"Kit camere supraveghere exterior profesionale, 2MP Full HD, Conexiune Wireless, 4 camere Imou, IR 30m, Microfon, MicroSD, NVR, HDD 1TB, KIT/NVR1104HSS2-CE-1T",996.00
"Kit supraveghere video Safer, 4 camere, 5 MP, IR 40m, DVR 4 canale, 4K, SAF-4X5MPIR40ACC",999.99
