SKU,Name
MOLA-E3,"Camera de bord pentru oglinda retrovizoare, 2K, ecran tactil 10"" inci, 1 camera pentru fata / 1 camera pentru spate, conexiune Wi-Fi, DDPAI MOLA-E3"
C380 Dual,Camera auto DVR MIO MiVue™ C380 Dual Full HD GPS
Z50 GPS DUAL,"Camera auto DVR DDPAI Z50 GPS DUAL, fata 4K/25fps, spate FullHD/25fps, slot card MicroSD, Wi-Fi"
X2SPRO,"Camera auto DVR DDPAI X2S Pro DUAL 5MP, Wifi, GPS"
X200-64-BK,"Camera auto Dash Cam Omni 360°, detectie AI, 64GB, GPS, ADAS, Control vocal, Xiaomi 70 mai X200-64-BK"
X200-128-BK,"Camera auto Xiaomi 70mai Omni 360 Dash Cam, filmare 360, memorie interna 128GB, detectie AI, GPS, ADAS, control vocal, X200-128-BK"
ATE-NTFT10-T3,"DVR auto, 4 canale, FullHD, Monitor 10 inch, AUTONE, ATE-NTFT10-T3"
DDPAI X5 Pro GPS,Camera auto DVR DDPAI 4K Duala DDPAI X5 Pro GPS
C814 IP,"Camera de bord pentru masini de politie, PTZ, anti-explozie, zoom optic 20X, IR 100m, C814 IP"
C814 4G,"Camera de bord 4G pentru masini de politie, PTZ, anti-explozie, zoom optic 20X, IR 80m, C814 4G"
M502A,"Body camera, 5 Megapixeli, Starlight, H265, Ecran superior, 32GB, Wi-Fi, Docking Station, M502A"
M505B,"Body cam 2K pentru politie, paza, securitate, 32MP, IP68, Unghi 140°, IR, Wi-Fi, 3500 Mah, M505B"
M507S,"Body camera, ecran LCD 2 inchi, GPS, 64x zoom digital, microfon incorporat, M507S"
M507,"Body camera, ecran LCD 2 inchi, GPS, 64x zoom digital, microfon incorporat, baterie suplimentara, M507"
I826,Body camera cu GPS - stocare 128GB Autonomie 12 ore
Body Camera SJCAM A50,"Body-Camera 4K Wi-Fi pentru Politie, Paza si alte servicii speciale de securitate SJCAM A50, 20 MP, LED+IR, Microfon, I65"
M520,"Body camera Full HD, 4G, GPS, IP68, Android, H265, M520"
DS-10P,"Docking Station pentru incarcare camere Recoda si descarcare inregistrari, 10 porturi, DS-10P"
MCT-M7,Docking Station pentru incarcare camere si descarcare inregistrari 8 device-uri
SAF-DP2MP20F28(U),"Camera supraveghere dome, 2MP, infrarosu la 20 metri, lentila 2.8mm, SAF-DP2MP20F28(U)"
SAF-DP2MP20F28(C),"Camera de supraveghere Dome, 2MP Full HD, Smart IR 20m, lentila 2.8mm, Safer SAF-DP2MP20F28(C)"
SAF-DP2MP20F28-A(C),"Camera supraveghere Dome Safer, 2 MP, 2.8 mm, IR 25 m, microfon, SAF-DP2MP20F28-A(C)"
HAC-HDW1200TRQ-0280B,"Camera supraveghere Dome Dahua, IR 25 m, 2 MP, 2.8 mm, HAC-HDW1200TRQ-0280B"
HAC-HDW1200CLQP-IL-A-0280B-S6,"Camera de interior, 2MP Full HD, Iluminare Duala cu IR si LED 20m la detectie miscare, 2.8mm, microfon, Dahua HAC-HDW1200CLQP-IL-A-0280B-S6"
SAF-DP5MP20F28,"Camera dome, Safer, 5 Megapixeli, lentila 2.8mm, IR 20m, SAF-DP5MP20F28"
SAF-DM2MP20F28(C),"Camera supraveghere, Dome, FULL HD, lentila 2.8 mm, IR 20 metri, Safer SAF-DM2MP20F28(C)"
DS-2CE56D0T-IRPF2.8(C),"Camera dome Hikvision, DS-2CE56D0T-IRPF2.8(C) 2.8mm, 2MP Full HDm IR20 metri"
HAC-HDW1200TRQP-A-28B-S5,"Camera interior Dahua, 2MP, lentila 2.8mm, microfon incorporat, IR 25m, HAC-HDW1200TRQP-A-0280B-S5"
HAC-T1A21-0280B,"Camera dome HDCVI, 2 MP, IR 20 metri, lentila 2.8mm, Dahua, HAC-T1A21-0280B"
SAF-DP5MP20F28-LED(U),"Camera Full Color pentru interior, 2K 5MP, 2.8mm, Iluminare LED 20m, IP67, Safer SAF-DP5MP20F28-LED(U)"
DS-2CE76D0T-LPFS(2.8mm),"Camera de supraveghere TurboHD, 2MP, Lentila 2.8mm, Iluminare duala, Microfon, Hikvision DS-2CE76D0T-LPFS(2.8mm)"
DS-2CE56D0T-IRF(C),"Camera dome Turbo HD, 2 MP, IR 20m, lentila 2.8mm, Hikvision, DS-2CE56D0T-IRF(C)"
SAF-PRO-DM2MP20F28-S,"Camera dome 4 in 1 Full HD, lentila 2.8mm, microfon, IR 30m, IP67, Safer pro, SAF-PRO-DM2MP20F28-S"
SAF-DP5MP20F28(Q),"Camera de supraveghere Dome, Starlight, 4 in 1, 5MP, 2.8mm, IR 25m, Safer SAF-DP5MP20F28(Q)"
DS-2CE56D0T-IRMF3.6(C),"Camera de supraveghere Hikvision, Turbo HD, 2 mp 1080p, IR 25m, lentila 3.6mm, DS-2CE56D0T-IRMF3.6(C)"
SAF-DP2MP20F28-A-LED,"Camera de supraveghere interior STARLIGHT Full Color, 2MP, 2.8 mm, LED alb 20 m, Microfon, Safer SAF-DP2MP20F28-A-LED"
DS-2CE76D0T-ITPF(2.8MM)C,"Camera dome FULL HD, 2 Megapixeli, Infrarosu la 20m, EXIR 2.0, all in one, DS-2CE76D0T-ITPF(2.8MM)C"
DS-2CE56D0T-IRMFC),"Camera de supraveghere Hikvision, Turbo HD, 2 Mp Full HD, lentila 2.8mm, DS-2CE56D0T-IRMF(C)"
DS-2CE76D0T-LMFS(2.8MM),"Camera de interior HDTVI cu iluminare duala, 2MP Full HD, Hikvision DS-2CE76D0T-LMFS, LED Alb 20m, IR 30m, 2.8mm, Microfon, IP67"
SAF-PRO-DM5MP20F28-S,"Camera dome 5 Megapixeli, IR 30 de metri, lentila fixa de 2.8 mm, microfon, IP 67, Safer SAF-PRO-DM5MP20F28-S"
DS-2CE76D0T-ITMF(C),"Camera de supraveghere Dome, 4 in 1 Hikvision, Full HD 2MP, lentila 2.8 mm, IR 30metri, DS-2CE76D0T-ITMF(C)"
DS-2CE76D0T-ITMFS,"Camera dome 4 in 1, 2 MP Full HD, lentila 2.8mm, audio, IR 30 de metri, Hikvision DS-2CE76D0T-ITMFS"
SAF-DP5MP20F28-A,"Camera de interior, 5MP, lentila 2.8mm, IR 25m, microfon incorporat, SAF-DP5MP20F28-A"
HAC-HDW1500TRQ-0280B-S2,"Camera de interior Dahua, 5MP, lentila 2.8mm, IR 30m, HAC-HDW1500TRQ-0280B-S2"
DS-2CE76H0T-ITPF(C),"Camera de interior, 5MP, lentila 2.8mm, IR 20m, Hikvision, DS-2CE76H0T-ITPF(C)"
DS-2CE76D0T-ITPFS(2.8MM)C,"Camera Dome cu microfon, Turbo HD, 2MP Full HD Hikvision DS-2CE76D0T-ITPFS(2.8MM)C, IR 20m cu EXIR 2.0"
DS-2CE76H0T-ITPF24(C),"Camera de interior, 5MP, lentila 2.4mm, IR 20m, Hikvision, DS-2CE76H0T-ITPF(C)"
DS-2CE56D0T-IT3F2.8(C),"Camera dome, Hikvision, 2 MP, lentila 2.8mm, IR 40M, DS-2CE56D0T-IT3F2.8(C)"
HWT-T150-P(2.8mm),"Camera de supraveghere pentru interior, 5MP 2K, 2.8mm, IR 20m, Hikvision HWT-T150-P(2.8mm)"
DS-2CE78D0T-LFS(2.8mm),"Camera Turret TurboHD, Full HD 2MP, Lentila 2.8mm, Iluminare duala, Microfon, IP67, Hikvision DS-2CE78D0T-LFS(2.8mm)"
SAF-DM5MP20F28,"Camera supraveghere 5 Megapixeli, dome, IR 20 metri, 2.8mm Safer"
HAC-HDW1500CLQP-IL-A-0280B-S2,"Camera de supraveghere HDCVI pentru interior 5MP 2K, Iluminare duala 20m, 2.8mm, Microfon, Dahua HAC-HDW1500CLQP-IL-A-0280B-S2"
HAC-HDW1200TLMP-IL-A-0280B-S6,"Camera de supraveghere pentru interior, Iluminare duala Smart cu LED si IR 20m, 2 MP Full HD, Dahua HAC-HDW1200TLMP-IL-A-0280B-S6"
DS-2CE70D0T-ITMF(2.8mm),"Camera dome FULL HD, 2MP, Infrarosu EXIR 20M, All in one, Neagra DS-2CE70D0T-ITMF(2.8mm)"
DS-2CE76K0T-LPFS(2.8MM),"Camera de supraveghere pentru interior, Hikvision Hybrid, 3K 5MP, 2.8 mm, Iluminare duala 20m, Audio, DS-2CE76K0T-LPFS(2.8MM)"
DS-2CE76H0T-ITMF(C),"Camera de interior Hikvision, 5MP, lentila 2.8 mm, EXIR 30m, IP 67, DS-2CE76H0T-ITMF(C)"
DS-2CE76H0T-ITMF2.4(C),"Camera de interior Hikvision, 5MP, lentila 2.4 mm, EXIR 30m, IP 67, DS-2CE76H0T-ITMF2.4(C)"
HAC-HDW1200TLMQ-0280B,"Camera de supraveghere, 2MP, lentila 2.8, Smart IR 30m, Analiza DORI, IP67, Dahua HAC-HDW1200TLMQ-0280B"
HAC-HDBW1200E-0280B,"Camera supraveghere Dome Dahua HAC-HDBW1200E-0280B, 2 MP, IR 30 m, 2.8 mm"
SAF-DP8MP20F28,"Camera Dome Safer, 4K - 8MP, lentila 2.8 mm, IR 20m, SAF-DP8MP20F28"
HAC-HDW1200TMQ-A-0280B,"Camera dome, 2MP, lentila 2.8mm, IR 60m, Dahua, HAC-HDW1200TMQ-A-0280B"
DS-2CE76H0T-ITMFS,"Camera dome 5 Megapixeli , IR 30 de metri, lentila fixa de 2.8 mm, audio, IP 67, DS-2CE76H0T-ITMFS"
DS-2CE76K0T-LMFS(2.8MM),"Camera Dome de supraveghere Hikvision Smart Hybrid cu LED alb 20m si IR 30m, 3K, lentila 2.8mm, Hikvision, DS-2CE76K0T-LMFS(2.8MM)"
HAC-HDW1500TLMQ-A-0280B,"Camera dome Dahua, 5MP, lentila 2.8mm, IR 30m, HAC-HDW1500TLMQ-A-0280B"
HAC-HDW1231TLMQ-A-0280B,"Camera dome Dahua, 2MP,  iluminare nocturna Starlight 30m, lentila 2.8mm, microfon incorporat, HAC-HDW1231TLMQ-A-0280B"
DS-2CE78H0T-IT3F(2.8mm)(C),"Camera de interior 4 in 1, Dome, 5MP - 2K+, 2.8 mm, IR 40m, IP67, Hikvision DS-2CE78H0T-IT3F(2.8mm)(C)"
HAC-HDW1200T-IL-A-0280B-S6,"Camera de supraveghere analogica HDCVI, 2MP Full HD, Iluminare duala 40 metri, Microfon, IP67, Dahua HAC-HDW1200T-IL-A-0280B-S6"
HWT-T320-VF(2.8-12)C,"Camera de supraveghere pentru interior, Full HD 2MP, 2.8 - 12 mm, IR 40m, IP66, Hikvision HWT-T320-VF(2.8-12)C"
DS-2CE78K0T-LFS(2.8mm),"Camera supraveghere Dome Hikvision Smart Hybrid Light Turret DS-2CE78K0T-LFS, 5 MP, IR 40 m, lumina alba 20 m, 2.8 mm"
DS-2DE2C200MW-DE-F0-S7,"Camera PTZ IP, DarkFighter, 2MP, 2.8mm, Iluminare Duala 30m, MicroSD, PoE, Bidirectionala, IP66, Hikvision DS-2DE2C200MW-DE-F0-S7"
SD6118I-2PTVI,"Camera Speed Dome Full HD HD-TVI, 4.7 - 94.0 mm, IR 120m, Safer SD6118I-2PTVI"
HWP-T4215I-D(D),"Speed dome HDTVI (Turbo HD) 2MP, zoom motorizat 15X, IR 100m, Hikvision HWP-T4215I-D(D)"
DS-1006KI,"Tastatura cu Joystick si display, Hikvision DS-1006KI"
DS-2AE4215T-D(E),"Camera Speed Dome, Turbo HD, 2MP,  Lentila varifocala, IP66, Hikvision DS-2AE4215T-D(E)"
DS-2AE5225T-A(E),"Speed Dome, rezolutie 2MP, Turbo HD, IP66, Hikvision, DS-2AE5225T-A(E)"
SD3A405-GN-PV1,"Camera supraveghere IP Speed Dome PTZ Dahua SD3A405-GN-PV1, 4 MP, IR 30m, 2.7-13.5 mm, microfon, difuzor, slot card, PoE"
HWP-N4215IH-DE/D,"Camera IP Speed Dome, Full HD - 2MP,  5 - 75mm, IR 100m, PoE, MicroSD, IP66, Hikvision HWP-N4215IH-DE/D"
SF-SD6025IW-F4N1,"Camera SpeedDome 4 in 1, 2MP Full HD, lentila 4.8~120mm, IR 100m, zoom optic 25X, Safer SF-SD6025IW-F4N1"
KB-1100,Tastatura IP pentru camere speed dome IP Uniview KB-1100
DS-2AE4225TI-D(E),"Camera Speed Dome Turbo HD, Zoom optic 25x, IR 100m, Full HD, 4.8 - 120 mm, Hikvision DS-2AE4225TI-D(E)"
DS-2AE4225TI-D,"Camera Hibrid 4 in 1, PTZ, 2MP, ZOOM 25X  - HIKVISION DS-2AE4225TI-D"
SAF-SD225ST,"Camera Speed Dome, Starlight HDCVI, 2MP Full HD, Varifocala 4.8 mm-120 mm, IR 100m, IP66, Zoom optic 25X, Safer SAF-SD225ST"
DS-1200KI,"Tastatura cu Joystick pentru camere Speed Dome cu display, Hikvision DS-1200KI"
SD49225-HC-LA,"Camera speed dome HDCVI Starlight, 2MP Full HD, IR 100m, 4.8-120mm, zoom optic 25x, Dahua SD49225-HC-LA"
DS-2DE4215IW-DE(T5),"Camera Speed Dome IP Hikvision AcuSense DarkFighter, 2MP Full HD, IR 100m, Zoom optic 15x, Digital 16x, DS-2DE4215IW-DE(T5)"
NKB1000,"Tastatura cu joystick 3D, Dahua, NKB1000"
DH-SD59225-HC-LA,"Camera speed dome, Dahua, HDCVI, 2MP, Zoom 25X, IR 150 metri, STARLIGHT, DH-SD59225-HC-LA"
HWP-N4225IH-DE,"Camera IP Speed Dome, 2MP - Full HD, lentila varifocala 4.8 - 120 mm, IR 100 metri, PoE, MicroSD, Hikvision HWP-N4225IH-DE"
DS-2DE4415IW-DET5,"Camera IP Speed Dome DarkFighter, 4 MP, Ultra Low Light, Zoom optic 15X, IR 100 metri HIKVISION DS-2DE4415IW-DET5"
SAF-IPCSD4MP100LH-25X,"Camera Speed Dome IP, 4MP, Lentila Varifocala 4.8-120, Starlight, IR 100m, Zoom optic 25x, MicroSD, PoE+, Safer SAF-IPCSD4MP100LH-25X"
DS-2DE4425IW-DE(T5),"Camera speed dome, 4 Megapixeli, IP, DARKFIGHTER 25X zoom optic, 100M distanta IR, Deep learning AI, DS-2DE4425IW-DE(T5)"
DS-2SE4C415MWG-E14F0,"Camera IP TandemVu, AcuSense DarkFighter, 4MP, Varifocala, Zoom optic x15 / Zoom digital x16, IR 100m/LED 30m, PoE+, Hikvision DS-2SE4C415MWG-E14F0"
SD49225XA-HNR,Speed Dome IP 2MP 25X IR100m Starlight AI Dahua Wizsense SD49225XA-HNR
DS-2DE5425IW-AE(T5),"Speed Dome, DarkFighter, 4MP - 2K, lentila varifocala 4.8 - 120 mm, IR 150 metri, AcuSense, PoE, MicroSD, Hikvision DS-2DE5425IW-AE(T5)"
DS-2SE4C425MWG-E14F0,"Camera IP TandemVu, AcuSense DarkFighter, 4MP, Varifocala, IR 100m/LED 30m, PoE+, Hikvision DS-2SE4C425MWG-E14F0"
SD49425GB-HNR,"Camera Speed Dome IP, WizSense, Starlight, 4MP, IR 100m, lentila varifocala 5mm-125mm, 25x zoom optic, PoE, IP66, Dahua SD49425GB-HNR"
DS-2DE7A425IW-AEB5,"Camera Speed Dome IP 4MP 2K, DarkFighter Hikvision DS-2DE5425IW-AE(S6), Zoom Optic 25X, IR 150M, 24V, Poe DS-2DE7A425IW-AEB5"
SD5A225GB-HNR,"Speed Dome IP WizSense, PTZ Starlight, Auto Tracking, Full HD, 25X, IR 150m, PoE+, MicroSD, IP67 si IK10, Dahua SD5A225GB-HNR"
DH-SD5A225XA-HNR,Camera speed dome IP 2MP Wizsense 25X IR 150M Starlight Dahua DH-SD5A225XA-HNR
DS-2DE7A232IW-AEB(T5),"Speed Dome IP AcuSense DarkFighter, Full HD, 32X, IR 200m, Alarma audio si stroboscopica, Hi-PoE, MicroSD, Hikvision DS-2DE7A232IW-AEB(T5)"
DS-2DE7S425MW-AEB(F1)(S5),"Speed Dome Profesional Hikvision DS-2DE7S425MW-AEB, 2 Lentile, Alarma, 4MP, Zoom Optic 25X, AcuSense, Duala, DarkFighter"
DS-1100kI,"Tastatura de comanda, conexiune IP, ecran 7 inch TFT touch screen - HIKVISION DS-1100KI"
SD5A432GB-HNR,"Camera Speed Dome IP Dahua WizSense, 4MP 2K, IR 150m, Zoom optic 32x, Digital 16x, SD5A432GB-HNR"
SD5A432XB-HNR,"Speed Dome IP Dahua, 4MP 2K, STARVIS, IR150m, 4.8 mm–154 mm, Zoom OPTIC 32X, WizSense, SD5A432XB-HNR"
IPSD7525ISWHTA-8U-AI,"Speed Dome IP 8MP 25X, Starlight, AI, IR 150m, Safer (DH) IPSD7525ISWHTA-8U-AI"
TPC-SD2241-TB7F8-S2,"Speed Dome IP cu senzor termic si normal, 2K 4MP, lentila termica de 7mm, normala de 8mm, IR 50m, Audio, Dahua TPC-SD2241-TB7F8-S2"
PH700G,"Camera de supraveghere pentru vanatoare, 4MP 2K Video, 20MP foto, IR 20m, microSD, camuflata, IP66, PIR, Safer, PH700G"
PH700B,"Camera de vanatoare 16MP Foto, Full HD video, IR 20m, microSD, camuflata, IP66, PIR, Safer, PH700B"
PH800W,"Camera de vanatoare camuflata, 32MP Foto, 4K Video, WiFi, IR20m, 2xPIR, microSD, IP66, Ecran 2.4 inchi PH800W"
PH770-5S,Camera de vanatoare 32MP Video 4K IP66 Safer PH770-5S
PH770-8D,"Camera de vanatoare 32MP Foto, 4K Video, IR 20m, microSD, camuflata, IP66, PIR, 2 lentile, Ecran, Safer, PH770-8D"
HC-RD7000WF,"Camera de vanatoare, 8 MP video, 30 MP foto, IR 20 cu panou fotovoltaic incorporat, HC-RD7000WF"
HC-BG584,Camera de vanatoare 24MP GSM cu transmitere MMS IR30M HC-BG584
HC-BG636-48M,"Camera de vanatoare, 14 MP, IR 30 m, video FullHD, card SD, HC-BG636"
CYCLOPS335,Camera cu termoviziune monocular senzor 12µm 384x288 pixeli lentila 35mm
SAF-K3,Termometru digital Standalone cu baterii K3
EP-S31-W-NB,Stand montaj podea pentru terminal OET-213H-BTS1 - UNV EP-S31-W-NB
HY-FT431LDP,"Camera IP cu termoviziune, Detectie foc 10m, Alarma acustica si optica, 2K 4MP, 4 mm, IR 15 m, PoE, IP66, Dahua HY-FT431LDP"
XS-IPTB202A-7D4W-AI,"Camera IP cu termoviziune, lentila termica de 7mm si normala de 8mm, Detectare foc si temperatura, XS-IPTB202A-7D4W-AI"
ASI7213Y-V3-T1,Controller acces facial cu detectie temperatura umana sau febra de la Dahua ASI7213Y-V3-T1
IPB503A-2TWO2,"Camera portabila pentru detectarea febrei, wireless cu baterii 6000 mAh IPB503A-2TWO2"
DS-2TD2617-10/QA,"Camera IP Termoviziune Bullet, 2K 4MP,  Lentila termica de 9.7mm si normala de 8mm, Iluminare IR+LED alb 40m, Hikvision DS-2TD2617-10/QA"
TPC-BF1241-B3F4-S2,"Camera IP Termica Hibrida, cu senzor de 4MP 4mm si senzor termic 960p 3.5mm, Wizsense, MicroSD, PoE, Dahua TPC-BF1241-B3F4-S2"
OET-213H-BTS1,Terminal control acces recunoastere faciala + detectie temperatura - UNV OET-213H-BTS1
TPC-SD2221-B7F8,Speed dome cu termoviziune hybrida 1080P Dahua TPC-SD2221-B7F8
TPC-M40-B25-G,"Camera termala Portabila de tip Monocular Dahua, Wifi, Detectie foc, Laser, lentila 25mm, Negru, TPC-M40-B25-G"
TPC-M40-B19-G,"Monocular/Camera IP termala (binoclu termal) Wi-Fi, Laser, Calculare Distanta, Pentru Vanatoare/Pompieri, 19mm, Dahua TPC-M40-B19-G"
OET-213H-BTM32,Terminal control acces recunoastere faciala + detectie temperatura - UNV OET-213H-BTM32
DS-2TP21B-6AVF/W,Camera termala BiSpectrum pentru masurarea temperaturii Hikvision DS-2TP21B-6AVF/W
ProFaceX,Controller acces facial cu detectie temperatura umana - Febra
DS-2TD1217B-6/PA(B),Camera ip termala Hikvision pentru detectarea febrei DS-2TD1217B-6/PA(B)
DS-2TD2637B-10/P,Camera ip termala Hikvision pentru detectarea febrei DS-2TD2637B-10/P
KITFEBRAHIK,Kit pentru masurarea temperaturii umane (detectie febra Hikvision)
KITHOT,Kit pentru masurarea temperaturii umane Dahua (Febra Covid)
SAF-BP2MP20F28(U),"Camera de supraveghere HDCVI pentru exterior, Full HD 2MP, 2.8m, IR 20m, IP67, Safer SAF-BP2MP20F28(U)"
SAF-BP2MP20F28-LED(U),"Camera de supraveghere exterior Safer, 2MP Full HD, 2.8mm, Full Color LED alb 20m, IP67, SAF-BP2MP20F28-LED(U)"
HAC-B1A21-0360B,"Camera bullet, 2 MP HDCVI, Smart IR 20 m, lentila 3.6mm, Dahua, HAC-B1A21-0360B"
DS-2CE16D0T-ITPF(3.6mm)(C),"Camera analogica cu rezolutia de 2 MP Full HD, lentila 3.6mm, IR 25m, 4 in 1,  Hikvision DS-2CE16D0T-ITPF(3.6mm)(C)"
SAF-BP5MP20F28(U),"Camera de supraveghere pentru exterior, 2K 5MP, 2.8mm, IR 20 metri, HDCVI, IP67, Safer SAF-BP5MP20F28(U)"
HWT-B120-M,"Camera de supraveghere analogica, pentru exterior, 2MP, Smart IR 20m, Lentila 2.8mm, IP66, Hikvision, HWT-B120-M"
HAC-B2A21,"Camera bullet de exterior 2 MP HDCVI, Smart IR 20 m, lentila 3.6mm, carcasa metal, Dahua HAC-B2A21"
SAF-BP2MP40F28,"Camera de supraveghere pentru exterior Safer, Full HD 2MP, 2.8mm, IR 40m, IP67, SAF-BP2MP40F28"
HWT-B120-M-0600,"Camera de supraveghere pentru exterior, 2MP Full HD, lentila fixa 6mm, IR20m, 4 in 1, Hikvision HiWatch, HWT-B120-M-0600"
DS-2CE17D0T-IT3F(C),"Camera exterior FULL HD, Hikvision, IR 40 metri, lentila 2.8mm, DS-2CE17D0T-IT3F(C)"
DS-2CE16D0T-LPFS(2.8mm),"Camera de supraveghere TurboHD, 2MP, Lentila 2.8mm, Iluminare Duala, Microfon, IP67, Hikvision DS-2CE16D0T-LPFS(2.8mm)"
DS-2CE16D0T-IRPF(C),"Camera exterior 4 in 1, Hikvision, 2MP, IR 20m, DS-2CE16D0T-IRPF(C)"
HAC-HFW1500C-0280B-S2,"Camera bullet Dahua, 5MP, lentila 2.8mm, IR 30m, HAC-HFW1500C-0280B-S2"
SAF-BM2MP80F36TH,"Camera de supraveghere HDCVI pentru exterior, 2MP Full HD, 3.6 mm, IR 80m, IP67, Safer SAF-BM2MP80F36TH"
SAF-BP5MP20F28-LED(U),"Camera de exterior Full Color Safer, 5MP 2K, 2.8mm, LED alb 20m, IP67, SAF-BP5MP20F28-LED(U)"
DS-2CE16D0T-IRF3.6(C),"Camera exterior 4 in 1 Full HD, IR 25m, 3.6 mm, Hikvision, DS-2CE16D0T-IRF3.6(C)"
HAC-HFW1200CLP-IL-A-0360B-S6,"Camera de supraveghere pentru exterior HDCVI, Full HD 2MP, 3.6mm, Iluminare duala IR si LED 20m, Microfon, Dahua HAC-HFW1200CLP-IL-A-0360B-S6"
DS-2CE16D0T-IRPE28,"Camera de supraveghere pentru exterior cu rezolutia de 2MP Full HD, IR 20m, 2.8mm, PoC, IP67, Hikvision DS-2CE16D0T-IRPE28"
DS-2CE16D0T-ITF2.8(C),"Camera de supraveghere Hikvision, 4 in 1, Full HD 2MP, Lentila 2.8 mm, IR 30 metri, DS-2CE16D0T-ITF2.8(C)"
DS-2CE16D0T-IRF(C),"Camera exterior 4 in 1 Full HD, IR 25m, lentila 2.8mm, Hikvision DS-2CE16D0T-IRF(C)"
DS-2CE16D0T-LFS(2.8mm),"Camera bullet TurboHD, 2MP Full HD, Lentila 2.8mm, Iluminare LED si IR, Microfon, IP67, Hikvision DS-2CE16D0T-LFS(2.8mm)"
SAF-BP2MP80F28-A,"Camera de supraveghere HDCVI pentru exterior, FULL HD 2MP, 2.8mm, IR 80m, Microfon, IP67, Safer SAF-BP2MP80F28-A"
SAF-PRO-BM2MP40F28,"Camera de exterior 2 MP FULL HD, Safer pro, IR 40 metri, lentila 2.8mm, SAF-PRO-BM2MP40F28"
HAC-HFW1200T-0280B-BLACK-S5,"Camera de supraveghere analogica HDCVI Dahua, 2MP Full HD, 2.8 mm, IR30m, IP67, HAC-HFW1200T-0280B-BLACK"
SAF-BM5MP40F28,"Camera exterior 5MP, IR 40 metri, wide-angle 2.8mm, HDCVI, SAFER, SAF-BM5MP40F28"
SAF-PRO-BM2MP80F36,"Camera exterior, 2MP FULL HD, IR 80 metri, lentila 3.6mm, TurboHD/CVI/AHD/CVBS, Safer Pro, SAF-PRO-BM2MP80F36"
DS-2CE17D0T-IT3FS,"Camera exterior FULL HD, IR 40 metri, microfon, Hikvision, DS-2CE17D0T-IT3FS"
DS-2CE16D0T-ITFS,"Camera bullet 4 in 1, senzor 2 MP, Audio prin Coax, IR 30 Metri, lentila 2.8mm, DS-2CE16D0T-ITFS"
HAC-HFW1200C-0280B-S5,"Camera exterior Dahua, 2MP, lentila 2.8mm, IR30m, HAC-HFW1200C-0280B-S5"
DS-2CE16H0T-ITPF(C)2.8mm,"Camera exterior Hikvision , 5 MP, lentila 2.8mm, IR 25 metri, DS-2CE16H0T-ITPF(C)2.8mm"
SAF-BM2MP80F28-A,"Camera supraveghere exterior, Full HD 2MP, IR 80, 3.6 mm, Safer SAF-BM2MP80F28-A"
SAF-PRO-BM5MP40F28,"Camera de exterior, Safer pro, 5MP, lentila 2.8 mm, IR 40m, SAF-PRO-BM5MP40F28"
DS-2CE16H0T-ITPF(3.6MM)C,"Camera exterior, 5 Megapixeli, lentila 3.6mm, IR 20 metri, Hikvision DS-2CE16H0T-ITPF"
DS-2CE17H0T-IT3F(C),"Camera de exterior, Hikvision, 5MP, lentila 2.8 mm, IR 40m, DS-2CE17H0T-IT3F(C)"
HWT-B150-M-28,"Camera de exterior 4 in 1 comutabil, 5MP 2K, 2.8 mm, IR 20m, IP66, Hikvision HWT-B150-M-28"
HWT-B220-M,"Camera de supraveghere pentru exterior, 2MP Full HD, lentila fixa 2.8mm, IR40m, 4 in 1, Hikvision HiWatch, HWT-B220-M"
HAC-HFW1200TL-A,"Camera FULL HD, SMART IR 80M, audio, lentila 3.6mm, Dahua, HAC-HFW1200TL-A"
SAF-BP5MP20F28-A,"Camera de supraveghere Bullet STARLIGHT, 5MP, Lentila 2.8 mm, IR 30 metri, Microfon, Safer SAF-BP5MP20F28-A"
HAC-HFW1200TLMP-IL-A-0360B-S6,"Camera de supraveghere 2MP Full HD, Smart Dual Illuminators, LED si IR 40m, 3.6mm, Microfon, Dahua  HAC-HFW1200TLMP-IL-A-0360B-S6"
DS-2CE17D0T-LFS(2.8mm),"Camera de supraveghere Hikvision Smart Hybrid cu LED alb si IR 40m, 2MP,  2.8mm, microfon incorporat, IP67, DS-2CE17D0T-LFS(2.8mm)"
SAF-BP2MP40F28-A-LED,"Camera de supraveghere STARLIGHT, Full HD 2MP, 2.8 mm, Full Color LED 40 metri, Microfon, IP67, Safer SAF-BP2MP40F28-A-LED"
HAC-HFW1200CMP-IL-A-0360B-S6,"Camera de supraveghere HDCVI pentru exterior, Full HD 2MP, LED si IR 20m, Microfon, IP67, Dahua HAC-HFW1200CMP-IL-A-0360B-S6"
HAC-HFW1200T,"Camera HDCVI exterior 2 MP, lentila 2.8mm, IR 20 M, Dahua, HAC-HFW1200T"
SAF-BP2MP20F28-A,"Camera de supraveghere, 2MP Full HD, 2.8 mm, IR 30 metri, Microfon, IP67, Safer SAF-BP2MP20F28-A"
DS-2CE16H0T-ITPF-2.4(C),"Camera supraveghere Hikvision , 5 MP, exterior, lentila 2.4mm, IR 25 metri, DS-2CE16H0T-ITPF-2.4(C)"
HAC-HFW1200T-A,"Camera exterior 2 MP, lentila 2.8mm, IR 20M, microfon, Dahua, HAC-HFW1200T-A"
DS-2CE16H0T-ITF(2.8mm)(C),"Camera de supraveghere Bullet, 5MP, 2.8 mm, IR 20m, Hikvision DS-2CE16H0T-ITF(2.8mm)(C)"
