Product,Price
Cablu sistemele antiincendiu E30/E90 JHSTH 1x2x0.8 JHSTH-1x2x0.8 500M,1274.99
"Detector de fum punctual cu sensibilitate ridicata, Morley-IAS Honeywell MI-LZR-S3I",1392.99
"Cablu incendiu JE-H(St)H FE 180 E30/E90, ecranat, tambur 500m, MEKAS KABLO MEK90-1x2x08-T",1449.99
"Repetor centrale adresabile, ecran LCD, Teknim TFP-1240",1462.99
"Centrala de incendiu 8-24 zone, max 32 detectori/zona, Bentel J-424-8M",1499.99
Cablu sisteme antiincendiu JYSTY 2x2x0.8 tambur 500M,1549.99
"Repetor cu LCD pentru centrale Bentel FC503 si FC506, FC50XREP",1554.99
"Modul Morley-IAS, 6 iesiri releu, izolator, Honeywell MI-CR6-S2I",1579.99
Centrala detectie CO cu doua zone si 60 de senzori DETNOV,1599.99
"Modul Morley-IAS, 10 intrari monitorizate, izolator, Honeywell MI-IM10-S2I",1674.99
KIT ANTIINCENDIU CONVENTIONAL 10 Senzori,1742.99
"Centrala de incendiu conventionala, 8 zone, extensibila la 32, max 32 detectoare/zona, Unipos FS5200",1749.99
"Panou repetor cu ecran LCD pentru centrale SmartLoop, Inim, SmartLetUSee/LCD",1845.99
Cablu sistemele antiincendiu E30/E90 JHSTH 2x2x0.8 500M,1999.99
Centrala detectie CO cu trei zone si 90 de senzori DETNOV CMD-503,1999.99
Bariera activa de fum 100 metri AVS BF 100A,2042.99
"Panou repetor pentru centrale Detnov, RAD-150",2067.99
Kit sistem anti incendiu conventional 16 elemente Fireclass,2068.99
Repetor centrale incendiu adresabile Unipos IFS7002R,2085.99
"Centrala de stingere si desfumare, 3 zone, max 32 detectoare/zona Unipos FS5200E",2192.99
Centrala analogica adresabila cu 1 bucla x 100 adrese Detnov CAD-150-1-Mini,2214.99
KIT ANTIINCENDIU CONVENTIONAL 18 Senzori cu sirena si buton,2237.99
"Cablu incendiu JE-H(St)H FE 180 E30/E90, 2x2x0.8, ecranat, rola 500m, MEK90-2x2x08-T",2244.99
"Sistem detectie incendiu conventional, 20 senzori de fum, detector gaz, sirena interior/exterior, Teknim, KITCONVTEKX20",2261.99
"Comunicator GSM Inim PREVIDIA-C-DIAL, 3G, Apel, SMS, Mesagerie, compatibil cu seria analoga Previdia",2261.99
"Centrala detectie incendiu adresabila, 1 bucla, 74 zone, 240 dispozitive, TEKNIM TFP-1211",2299.99
Dispensor pentru tester detectori de fum cu aerosol SOLO330-001,2309.99
Centrala antiincendiu adresabila 1 bucla 128 de senzori FIRECLASS 501L,2349.99
"Centrala de incendiu Adresabila 1 bucla, 64 de elemente INIM S-PREVIDIA-C050SG",2482.99
"Detector de oxigen (Exces) cu detectie electrochimica, ING710H-42",2499.99
