SKU,Name,Price,Discount,Price Difference
KA5100.0011,"Kit accesorii feronerie, pentru poarta culisanta telescopica, 2X5.5 metri, 400kg per semifoaie",5429.99,5219.0,210.98999999999978
KITCONVTEKX20,"Sistem detectie incendiu conventional, 20 senzori de fum, detector gaz, sirena interior/exterior, Teknim, KITCONVTEKX20",2261.99,2051.99,210.0
SAF-4X5MPIR40ACHQ-2TB,"Kit supraveghere video Safer complet, 4 camere de 5 MP cu IR 40m, DVR 4 canale, HDD 2TB, SAF-4X5MPIR40ACC-2TB",1481.99,1271.99,210.0
SAF-4X5MPIR40ACHQ-2TB,"Kit supraveghere video Safer complet, 4 camere de 5 MP cu IR 40m, DVR 4 canale, HDD 2TB, SAF-4X5MPIR40ACC-2TB",1481.99,1271.99,210.0
GKAS300MEH900,"Automatizare porti batante 2x3m / 2x400Kg Comunello Abacus 300, 230V, Encoder performant, Kit complet, GKAS300MEH900",2299.99,2090.0,209.98999999999978
IPC-HDBW3441F-AS-0280B-S2,"Camera IP Dome Dahua, WizSese, 2K 4MP, 2.8mm, IR 30m, Microfon, MicroSD, PoE, IP67, IK10, IPC-HDBW3441F-AS-0280B-S2",836.99,628.0,208.99
DS-7604NI-K1 C,"NVR 4 canale, 8 MP 4K, 1x HDD, bandwidth 40 Mbps, Hikvision, DS-7604NI-K1 C",529.99,322.0,207.99
AJAX MOTIONPROTECT PLUS BL,"Detector de miscare cu dubla tehnologie PIR+MW, 868 MHz, imunitate la animale, AJAX MOTIONPROTECT PLUS BL",534.99,327.55,207.44
AJAX MOTIONPROTECT PLUS  WH,"Senzor de detectie miscare PIR/Microunde, Imunitate la animale, AJAX MOTIONPROTECT PLUS",534.99,327.55,207.44
DS-2CD2343G2-IU(2.8mm),"Camera de supraveghere IP, AcuSense, 2K - 4MP, 2.8 mm, IR 30m, Microfon, MicroSD, PoE, Hikvision DS-2CD2343G2-IU(2.8mm)",655.99,448.62,207.37
AJAX FIREPROTECT BL,"Detector de incendiu fara fir cu senzor de temperatura, AJAX FIREPROTECT BL",458.99,251.99,207.0
KITPOARTA500,Kit automatizare poarta autoportanta in consola complet pentru 500 KG,3244.99,3037.99,207.0
KITFULL2X5MP80M-TW,"Kit complet 2 camere supraveghere video 5MP exterior, KITFULL2X5MP80M-TW",1353.99,1146.99,207.0
KITFULL2X5MP80M-TW,"Kit complet 2 camere supraveghere video 5MP exterior, KITFULL2X5MP80M-TW",1353.99,1146.99,207.0
DS-D5027FN/EU,"Monitor 27"" FULL HD VGA SI HDMI Hikvision DS-D5027FN/EU",966.99,760.0,206.99
GWJ3004A,"Statie incarcare masini electrice, WB I-CON, Autostart, 22 kW, Priza Type 2, IK10, Gewiss, GWJ3004A",4295.99,4090.0,205.98999999999978
DS-K1T321MFWX,"Terminal de control acces, 2 MP, recunoastere facial, amprenta, card mifare 13.56 MHz, ecran LCD, Hikvision, DS-K1T321MFWX",688.99,483.02,205.97000000000003
IPC-HDBW2241R-ZAS-27135-BLACK,"Camera IP Dahua WizSense, Full HD, Varifocala 2.7-13.5mm, IR 40m, Microfon, MicroSD, PoE, IP67, IPC-HDBW2241R-ZAS-27135-BLACK",884.99,680.0,204.99
KX-TES824CE+KX-AT7730NE,Centrala Telefonica 3 linii externe 8 interioare Panasonic KX-TES824CE,4189.99,3985.0,204.98999999999978
SAF-8XFHDIR40,"Kit supraveghere video, DVR cu 8 camere tip bullet, smart IR 40m, SAFER, SAF-8XFHDIR40",1334.99,1130.99,204.0
SAF-8XFHDIR40,"Kit supraveghere video, DVR cu 8 camere tip bullet, smart IR 40m, SAFER, SAF-8XFHDIR40",1334.99,1130.99,204.0
IPC-HFW2849T-AS-IL-0360B,"Camera IP 8MP 4K, Smart Dual Light, LED 50m, IR 60m, 3.6mm, Microfon, WizSense, Metal, Dahua IPC-HFW2849T-AS-IL-0360B",811.99,609.0,202.99
MS-C5366-X12LVPC,"Camera IP LPR, 5MP, recunoastere placute pe 4 benzi, viteza pana la 200 km/h, IR 180m, Alarma, PoE, Milesight MS-C5366-X12LVPC",4244.99,4042.0,202.98999999999978
KITDAH-5MPIR3028-XVRI3,"Kit supraveghere video, DVR cu 4 camera bullet, smart IR 30m, Dahua KITDAH-5MPIR3028-XVRI3",1083.99,881.99,202.0
AJAX DOORPROTECTPLUS WH,"Contact magnetic wireless cu senzor de soc, 868 MHz, 1200 m, Alb, AJAX DOORPROTECTPLUS WH",408.69,207.24,201.45
LM27-B200,"Monitor LED pentru supraveghere, Full HD, diagonala 27""(68.5 cm), intrari 1xVGA, 1xHDMI, Dahua LM27-B200",1080.99,880.0,200.99
ACER800,Kit automatizare poarta culisanta 800 Kg LIFE Acer800,1799.99,1599.0,200.99
IPC-HDBW3541F-AS-0280B-S2,"Camera de supraveghere IP Dome WizSense Dahua IPC-HDBW3541F-AS-0280B-S2, 5MP 2K, 2.8mm, IR 30m, Microfon, MicroSD, PoE, IP67",804.99,604.0,200.99
VTH5221DW-S2,"Monitor videointerfon IP, Dahua, card microSD, Wi-Fi, VTH5221DW-S2",805.99,605.0,200.99
VTH5221D-S2,"Monitor pentru videointerfon IP WiFi, ecran 7 inch TFT, touch screen, Microfon si Difuzor, MicroSD, PoE, Dahua VTH5221D-S2",805.99,605.0,200.99
VTO3211D-P4-S2,Videointerfon 4 familii TCP/IP cu control acces Dahua VTO3211D-P4-S2,805.99,605.0,200.99
GKFT150EHB000A,"Automatizare poarta culisanta, 1500 kg, 230V, Comunello FORT 1500, GKFT150EHB000A",2399.99,2199.0,200.98999999999978
SUPRAMB324,"Bariera acces auto 3 metri, LIFE, trafic intens 24V SUPRAMB324",3499.99,3299.0,200.98999999999978
GKAS500MEH900,"Automatizare pentru porti batante 2x5m / 2x500kg, Comunello Abacus GKAS500MEH900, 230V, cu Encoder",3599.99,3399.0,200.98999999999978
SUPRA24_16X2,Bariera acces parcare brat articulat 2x1.6 metri LIFE,4199.99,3999.0,200.98999999999978
GKLTX60EL0R907,"Bariera acces auto trafic intens, cu brat 6 metri, iluminata, Comunello LIMIT 600 24V GKLTX60EL0R907",4899.99,4699.0,200.98999999999978
MS-N7016-UH,Nvr 16 canale 8Mpx - 4HDD in Raid H265+ 160 Mbps Onvif Milesight,2299.99,2099.0,200.98999999999978
IPSD7525ISWHTA-8U-AI,"Speed Dome IP 8MP 25X, Starlight, AI, IR 150m, Safer (DH) IPSD7525ISWHTA-8U-AI",5999.99,5799.0,200.98999999999978
MCT-M7,Docking Station pentru incarcare camere si descarcare inregistrari 8 device-uri,3499.99,3299.0,200.98999999999978
4XDAHFHDIR40-S,"Kit supraveghere video complet, 4 camere Dahua, Full HD, 3.6mm, IR 80 metri 4XDAHFHDIR40-S",1356.99,1156.99,200.0
4XDAHFHDIR40-S,"Kit supraveghere video complet, 4 camere Dahua, Full HD, 3.6mm, IR 80 metri 4XDAHFHDIR40-S",1356.99,1156.99,200.0
PAA210CD,"Amplificator PA 210W cu DVD USB si SD card Mp3 Player, PAA210CD",1459.99,1260.0,199.99
PA10,"Centrala de control acces si pontaj cu amprente, palma, card si pin PA10",1849.99,1650.0,199.99
IPC-HDBW3241F-AS-0210B-S2,"Camera IP Dome Dahua, WizSese, Full HD 2MP, 2.1mm, IR 30m, Microfon, MicroSD, PoE, IP67, IK10, IPC-HDBW3241F-AS-0210B-S2",796.99,597.0,199.99
IDS-7208HQHI-M2/S(C),"DVR 8 Canale, Turbo HD, Acusense, 4MP lite, 2xSATA, Audio prin HDTVI, Hikvision, IDS-7208HQHI-M2/S(C)",708.99,509.0,199.99
UCM6510,Centrala telefonica VOIP 2 FXO 200 apeluri simultane UCM6510,6499.99,6300.0,199.98999999999978
DS-10P,"Docking Station pentru incarcare camere Recoda si descarcare inregistrari, 10 porturi, DS-10P",2799.99,2600.0,199.98999999999978
DS-2AE4225TI-D(E),"Camera Speed Dome Turbo HD, Zoom optic 25x, IR 100m, Full HD, 4.8 - 120 mm, Hikvision DS-2AE4225TI-D(E)",1371.99,1172.92,199.06999999999994
KITPOARTA400,Kit automatizare poarta autoportanta in consola complet pentru 400 KG,2907.99,2708.99,199.0
ASI1212A,Control acces cu amprenta TCP/IP Standalone Dahua ASI1212A,973.99,775.0,198.99
DS-2CD2143G2-I,"Camera de supraveghere Dome, IP, Hikvision, 4MP 2K, IR 30m, PoE, slot card, DS-2CD2143G2-I",648.99,450.09,198.90000000000003
DS-2CD2043G2-I28,"Camera de supraveghere IP, PoE, IR 40m, AcuSense, 2.8mm, Hikvision, DS-2CD2043G2-I28",648.99,450.09,198.90000000000003
KIT4X5MP40IR-HIK-15A,"Kit supraveghere video complet cu 4 camere de exterior, 5MP, lentila 2.8, IR 40m, DVR 4 canale + accesorii, KIT4X5MP40IR-HIK-15A",1481.99,1283.99,198.0
KIT4X5MP40IR-HIK-15A,"Kit supraveghere video complet cu 4 camere de exterior, 5MP, lentila 2.8, IR 40m, DVR 4 canale + accesorii, KIT4X5MP40IR-HIK-15A",1481.99,1283.99,198.0
KITDAH2MP80EXTACC,"Kit de supraveghere pentru exterior, 2MP, IR 80m, 4 camere si DVR, DAHUA, KITDAH2MP80EXTACC",1118.99,921.99,197.0
KITHIK4X-5MP4028-2TB,"Kit de supraveghere complet , 4 camere exterior 5MP, 2.8mm, IR 40 metri, DVR 4 canale si Hard Disk 2TB, Hikvision KITHIK4X-5MP4028-2TB",1481.99,1284.99,197.0
KITDAH2MP80EXTACC,"Kit de supraveghere pentru exterior, 2MP, IR 80m, 4 camere si DVR, DAHUA, KITDAH2MP80EXTACC",1118.99,921.99,197.0
KA5100.008,Feronerie poarta culisanta telescopica 2X4 metri 300KG,4129.99,3933.0,196.98999999999978
KITIP-8X-4MP420,"Kit de supraveghere video IP de exterior, 8 camere 4 MP, IR 20 m, NVR 8 canale, Safer, KITIP-8X-4MP420",2762.99,2566.99,196.0
DS-K2802,Centrala de control acces 2 usi bidirectionale Hikvision DS-K2802 TCP/IP DS-K2802,657.99,463.76,194.23000000000002
NVR4108HS-8P-EI,"NVR 8 canale cu PoE, 72W, WizSense, pana la 16MP, latime de banda 256Mbps, 1x SATA, Dahua NVR4108HS-8P-EI",1008.99,815.0,193.99
TR601,Turnichet semiautomat bi-directional Inox TR601,4068.99,3875.0,193.98999999999978
DS-KV6113-WPE1(C),"Videointerfon IP, Wi-Fi / LAN / PoE, cu control acces, Hikvision DS-KV6113-WPE1(C)",640.99,449.8,191.19
NVR4204-P-4KS2/L,"NVR 4 canale, 8 MP, PoE 36W, ONVIF, bandwidth 160 Mbps, Smart H.265, 2x SATA, Dahua, NVR4204-P-4KS2/L",988.99,798.0,190.99
ASC3202B,"Centrala de control acces TCP IP Dahua, 1000 de utilizatori, Web Server, Dahua insider ASC3202B",1224.99,1035.0,189.99
IPC-HDBW3241E-AS-0280B,"Camera IP 2MP antivandal, lentila 2.8mm, IR50m, PoE, microSD, Dahua IPC-HDBW3241E-AS-0280B",760.99,571.0,189.99
TL-SG3452P,"Switch cu 48 de Porturi PoE+, Buget PoE de 384W, 52 de porturi Gigabit L2+, JetStream TL-SG3452P",3339.99,3150.0,189.98999999999978
CS-HP7 (3MP),"Kit videointerfon EZVIZ HP7 2K, TCP/IP Wi-Fi, o familie, Monitor 7 inch, Deblocare cu card RFID sau din aplicatie, CS-HP7 (3MP)",1199.99,1011.0,188.99
DS-2CE72DF3T-PIRXOS-2.8mm,"Camera de supraveghere Turbo HD ColorVU, 2MP, 2.8mm, PIR, LED 20m, Microfon, Difuzor, Alarma Acustica si optica cu LED Rosu - Albastru, DS-2CE72DF3T-PIRXOS-2.8mm",424.99,236.0,188.99
DS-7116HGHI-K1(S)(C),"DVR Turbo HD Hikvision 5 in 1, 16 canale, 1080p, audio prin cablul coaxial, SATA, DS-7116HGHI-K1(S)(C)",444.99,256.0,188.99
AT-GS950/48-50,Switch ALLIED TELESIS GS950 48 porturi Gigabit 4 porturi SFP rackabil Layer 2 smart-managed,3946.99,3758.0,188.98999999999978
DS-2CD1047G0-L(2.8mm)(C),"Camera IP Hikvision, 4 MP, lentila 2.8mm, ColorVu, Led alb 30m, PoE, IP67, DS-2CD1047G0-L(2.8mm)(C)",469.99,281.79,188.2
KITSAF4MPEXT,"Kit 4 camere de exterior, 4MP, 4mm, IR 20m, PoE, Safer, KITSAF4MPEXT",1905.99,1717.99,188.0
NVR4108-8P-EI,"NVR 8 canale, 16 MP, PoE, bandwidth 256 Mbps, WizSense, Smart H.265+, protecte perimetru, detectie faciala, Dahua, NVR4108-8P-EI",974.99,788.0,186.99
DS-2CE12HFT-F2.8,"Camera supraveghere ColorVU, 5 MP, LED 40 m, 2.8 mm, lumina alba, Hikvision, DS-2CE12HFT-F2.8",433.99,247.0,186.99
DS-2CD1057G0-L-28C,"Camera IP de exterior, 5MP 2K, ColorVu, LED alb 30m, 2.8 mm, PoE, Hikvision DS-2CD1057G0-L-28C",572.99,386.59,186.40000000000003
NVR2108HS-8P-I2,"NVR 8 canale, 12 MP, PoE 72W, bandwidth 144 Mbps, WizSense, recunoastere faciala, SMD Plus, Dahua, NVR2108HS-8P-I2",960.99,776.0,184.99
KIT4FHDMIXT-P,"Kit supraveghere mixt complet, 2 camere bullet FULL HD IR 80m, 2 camere dome FULL HD, IR 25m, KIT4FHDMIXT-P",1393.99,1209.99,184.0
KIT4FHDMIXT-P,"Kit supraveghere mixt complet, 2 camere bullet FULL HD IR 80m, 2 camere dome FULL HD, IR 25m, KIT4FHDMIXT-P",1393.99,1209.99,184.0
IPC-HFW2849S-S-IL-0280B,"Camera de supraveghere IP pentru exterior, WizSense, 8MP 4K, 2.8mm, Iluminare duala 30m, Microfon, MicroSD, PoE, Dahua IPC-HFW2849S-S-IL-0280B",735.99,552.0,183.99
DS-PDPC12P-EG2-WE,Detector PIR cu camera incorporata Tri-X Wireless Hikvision AXPRO DS-PDPC12P-EG2-WE,580.99,397.08,183.91000000000003
DS-2CD1327G0-L(C),"Camera de interior IP, 2MP Full HD, 2.8 mm, LED alb 30m, PoE, Hikvision DS-2CD1327G0-L(C)",389.99,206.17,183.82000000000002
VTH5321GW-W,"Monitor pentru videointerfon IP, ecran 7 inch TFT, slot MicroSD, touch screen, alimentare PoE sau 12V, Dahua, VTH5321GW-W",732.99,550.0,182.99
NVR4104HS-P-4KS2/L,"NVR Dahua, 4 canale, 8 MP, 80 Mbps NVR4104HS-P-4KS2/L",653.99,472.0,181.99
IPC-HFW3841E-AS-0280B-S2,"Camera de supraveghere IP, WizSense, 8MP, lentila 2.8mm, IR 30m, microfon incorporat, microSD, PoE, Dahua IPC-HFW3841E-AS-0280B-S2",953.99,772.0,181.99
SUN2000-5KTL-L1,"Invertor Solar Hibrid Monofazat, 5KW, WLAN integrat, Huawei SUN2000-5KTL-L1",3802.03,3620.98,181.05000000000018
KIT4IPEXT2MP,"Sistem supraveghere IP cu 4 camere de exterior, 2 MP, PoE, IR 30m, Dahua, KIT4IPEXT2MP",1378.99,1197.99,181.0
UP-12U-SH-55X40-BL,"RACK 12U, 19 Inch, 550 x 400 mm, montaj perete, SOHO, UP-12U-SH-55X40-BL",549.99,369.0,180.99
RACK27U6080,"Rack 27U, 19'', Negru 600X800mm, montaj pe podea, roti si sistem de ventilare, SAFER RACK27U6080",1599.99,1419.0,180.99
GKFT080ELB000A,"Automatizare pentru poarta culisanta 800 KG, Comunello Fort 800 24V",1599.99,1419.0,180.99
KIT-4X-2MP28LED20-COMPLET,"Kit de supraveghere video, 4 camere 2 MP, LED cu lumina alba 40 m, DVR 4 canale, accesorii incluse, HDD 1TB, Dahua KIT-4X-2MP28LED20-ACC",1380.99,1200.99,180.0
KIT-4X-2MP28LED20-COMPLET,"Kit de supraveghere video, 4 camere 2 MP, LED cu lumina alba 40 m, DVR 4 canale, accesorii incluse, HDD 1TB, Dahua KIT-4X-2MP28LED20-ACC",1380.99,1200.99,180.0
SAF-IPCBM4MP30-28,"Camera IP de exterior, 4MP, 2.8mm, IR 30m, Poe, Safer, SAF-IPCBM4MP30-28",329.99,150.0,179.99
IPC-HFW2549S-S-IL-0280B,"Camera de supraveghere IP WizSense Dahua, Iluminare duala 30m, 5MP 2K, 2.8mm, Microfon, MicroSD, PoE, IP67, IPC-HFW2549S-S-IL-0280B",781.99,602.0,179.99
GKAS500EHB903,"Automatizare pentru porti batante 2x5m / 2x500kg Comunello Abacus 500, 230V, Kit complet, 230V, GKAS500EHB903",2599.99,2420.0,179.98999999999978
RF-PD13C-2,Afisajul de orientare cu 2 directii - RF-PD13C-2,2699.99,2520.0,179.98999999999978
DS-2CD1047G2-L28,"Camera supraveghere exterior IP Hikvision DS-2CD1047G2-L28, 4MP ColorVu, 2.8mm, LED 30m, Detectare miscare, PoE, IP67",469.99,290.68,179.31
SLIDE15KIT-N-FULL,Automatizare poarta culisanta 1500KG Linomatik SLIDE15KIT-N-FULL,1781.99,1602.99,179.0
KITDH-4X5MPACC-I3,"Kit de supraveghere pentru interior cu accesorii, 4 camere de interior, Full Color, 2K, Iluminare cu LED 20m, Safer KITDH-4X5MPACC-I3",977.99,798.99,179.0
KIT4EDHFHD80,"Kit complet exterior 4 camere 5MP, IR 80m, Audio + DVR 4 canale Safer KIT4EDHFHD80",1541.99,1362.99,179.0
KITDH-4X5MPACC-I3,"Kit de supraveghere pentru interior cu accesorii, 4 camere de interior, Full Color, 2K, Iluminare cu LED 20m, Safer KITDH-4X5MPACC-I3",977.99,798.99,179.0
KIT4EDHFHD80,"Kit complet exterior 4 camere 5MP, IR 80m, Audio + DVR 4 canale Safer KIT4EDHFHD80",1541.99,1362.99,179.0
ACER1200,Automatizare poarta culisanta 1200Kg LIFE,1999.99,1821.0,178.99
IPC-HDBW2841E-S-0280B,"Camera de supraveghere IP, 8 MP, IR 30 m, 2.8 mm, MicroSD, microfon, WizSense, Dahua, IPC-HDBW2841E-S-0280B",712.99,534.0,178.99
IDS-7204HUHI-M1/P(C),"DVR 4 canale AcuSense, 8MP, 5 in 1, 96 Mbps, 1x SATA, Audio prin coaxial, H.265 Pro+, Hikvision IDS-7204HUHI-M1/P(C)",745.99,567.0,178.99
AJAX FIREPROTECT WH,Detector de fum antiincendiu wireless Ajax FireProtectWH,458.99,280.78,178.21000000000004
KIT/NVR1104HS-W-S2-CE-1T/4-F22FEP,"Kit supraveghere video complet, Wireless, 4 camere Imou Full Color, LED 30 m, Microfon si difuzor, Sirena, NVR, HDD 1TB",1338.99,1161.0,177.99
NVR4116-4KS2/L,"NVR 16 canale, rezolutie 4K, 80Mbps, Dahua NVR4116-4KS2/L",636.99,459.0,177.99
IPC-HDW2541TM-S-0280B,"Camera de supraveghere IP, WizSense, 5MP, lentila 2.8mm, Smart IR 30m, microfon incorporat, PoE, microSD, IP67, Dahua IPC-HDW2541TM-S-0280B",690.99,513.0,177.99
NVR2108-8P-I2,"NVR 8 canale, 12 MP, PoE, bandwidth 144 Mbps, WizSense, Smart H.265+, protecte perimetru, detectie faciala, Dahua, NVR2108-8P-I2",918.99,742.0,176.99
IDS-7116HQHI-M1/S(C),"DVR 16 canale, 3K lite, 5 in 1, audio prin coaxial, SATA, 128 Mbps, Protectie perimetru, Detectie faciala, Hikvision IDS-7116HQHI-M1/S(C)",751.99,575.01,176.98000000000002
US-48-500W,"Switch 48 porturi gigabit POE, 2 WAN SFP Ubiquiti US-48-500W",3849.99,3673.95,176.03999999999996
KITHIK-4X-5MP36IR80,"Sistem de supraveghere 4 camere exterior 5MP 2K, 3.6mm, IR 80m, DVR 4 canale Hikvision KITHIK-4X-5MP36IR80",1105.99,929.99,176.0
EMK122MFF5,"Cablu de incarcare Schrack pentru masini electrice, 20A, Type 2, Trifazic, 7.5m, EMK122MFF5",1599.99,1424.0,175.99
EMK322MFF5,"Cablu de incarcare Schrack pentru masini electrice, 32A, Type 2, Trifazic, 7.5m, EMK322MFF5",1999.99,1824.0,175.99
Ajax Socket WH,"Priza inteligenta cu monitorizare, wireless, 2500W, alba, Ajax Socket WH",449.11,274.0,175.11
DS-2CE19U1T-IT3ZF,"Camera de supraveghere exterior, 8 Megapixeli, zoom motorizat 5X, Smart IR 80 de metri, DS-2CE19U1T-IT3ZF",571.99,396.88,175.11
Ajax Socket BL,"Priza inteligenta cu monitorizare, wireless, 2500W, neagra, Ajax Socket BL",449.11,274.06,175.05
IPC-HFW3549T1-AS-PV-0280B-S4,"Camera IP de exterior, WizSense, 5MP, 2.8mm, IR si LED 30m, Alarma audio si stroboscopica, Microfon difuzor, PoE, Dahua IPC-HFW3549T1-AS-PV-0280B-S4",1072.99,898.0,174.99
DS-PDCO-E-WE,"Detector wireles de CO, 868MHz, alarma 85dB, AX PRO, Hikvision, DS-PDCO-E-WE",551.99,377.29,174.7
DS-2AE5225T-A(E),"Speed Dome, rezolutie 2MP, Turbo HD, IP66, Hikvision, DS-2AE5225T-A(E)",1198.99,1025.18,173.80999999999995
DS-2CD1127G0(2.8MM)(C),"Camera de supraveghere IP, Full HD 2MP, 2.8mm, ColorVu, PoE, IP67, Hikvision DS-2CD1127G0(2.8MM)(C)",385.99,212.51,173.48000000000002
IPC-K9EP-3T0WE,"Camera de supraveghere Wireless Imou Cell PT, 3MP, Acumulator 15000 mAh, Senzor PIR, Iluminare duala 20m, IPC-K9EP-3T0WE",692.99,520.0,172.99
DYKIT24/600+4CM,"Kit automatizare poarta culisanta 600 kg, uz intens + 4 metri cremaliera de metal DYKIT24/600+4CM",1805.99,1633.99,172.0
KIT4FHDEXT10A-HIK-1,"Kit supraveghere FULL HD, 4 camere cu microfon, lentila 2.8mm, IR 30 M, Hikvision",971.99,799.99,172.0
KIT4FHDEXT10A-HIK-1,"Kit supraveghere FULL HD, 4 camere cu microfon, lentila 2.8mm, IR 30 M, Hikvision",971.99,799.99,172.0
DYKIT24/400,"Automatizare de poarta culisanta 400KG, 24V, Uz intensiv, King Gates",1499.99,1328.0,171.99
IPC-HDBW2541E-S-0280B,"Camera de supraveghere IP dome, 5 MP, IR 30 m, 2.8 mm, WizSense, PoE, microfon incorporat, Dahua, IPC-HDBW2541E-S-0280B",672.99,502.0,170.99
OPTIMO5,Kit automatizare poarta batanta 2x5 metri Life Optimo5,2559.99,2389.0,170.98999999999978
KITSAF4X5MP80F36-A-ACCHD,"Kit de supraveghere pentru exterior, 4 camere bullet, 5MP, IR 80m, Microfon, DVR 4 canale, Functii AI, 1 HDD de 2TB, Accesorii incluse, KITSAF4X5MP80F36-A-ACCHD",1450.99,1280.99,170.0
384-5-WIR,Kit sistem de alarma GSM Wireless 5 zone ELDES,2890.99,2720.99,170.0
KITSAF4X5MP80F36-A-ACCHD,"Kit de supraveghere pentru exterior, 4 camere bullet, 5MP, IR 80m, Microfon, DVR 4 canale, Functii AI, 1 HDD de 2TB, Accesorii incluse, KITSAF4X5MP80F36-A-ACCHD",1450.99,1280.99,170.0
IPC-HDW2241TM-S-0280B,"Camera de supraveghere IP, WizSense, 2MP, lentila 2.8mm, IR 30m, PoE, microfon incorporat, microSD, Dahua IPC-HDW2241TM-S-0280B",511.99,342.0,169.99
IPC-HFW2241S-S-0280B,"Camera de supraveghere IP, WizSense, SMD, 2MP, 2.8 mm, IR 30m, Microfon, MicroSD, PoE, Dahua IPC-HFW2241S-S-0280B",511.99,342.0,169.99
IPC-HDW2249T-S-IL-0280B,"Camera de supraveghere IP, WizSense, 2MP, Smart Dual Illuminator, IR si LED 30m, 2.8mm, microfon, PoE, Dahua IPC-HDW2249T-S-IL-0280B",594.99,425.0,169.99
KIT4FHDMIXT-M,"Kit supraveghere mixt cu accesorii, 4 camere FULL HD, IR la 40m KIT4FHDMIXT-M",934.99,765.99,169.0
KITIP-8X-4MP2830POE-A,"Kit de supraveghere IP, 8 camere exterior 4MP 2K, 2.8mm, IR si LED 30 metri si NVR 8 canale PoE, KITIP-8X-4MP2830POE-A",2661.99,2492.99,169.0
KIT4FHDMIXT-M,"Kit supraveghere mixt cu accesorii, 4 camere FULL HD, IR la 40m KIT4FHDMIXT-M",934.99,765.99,169.0
ZKBIOSECURITY3.1-TA-10,LICENTA MODUL PONTAJ - 10 DISPOZITIVE - 2000 UTILIZATORI ZKBIOSECURITY3.1-TA-10,2699.99,2531.0,168.98999999999978
KITIP-4X-4MP420,"Kit de supraveghere video IP de exterior, 4 camere 4 MP, IR 20 m, NVR 4 canale, Safer, KITIP-4X-4MP420",1598.99,1431.99,167.0
DS-7108HQHI-K1(S)(C),"DVR 8 canale, 4MP Lite, Audio prin coaxial, H.265 Pro+, SATA, Hikvision DS-7108HQHI-K1(S)(C)",479.99,313.0,166.99
IDS-7204HUHI-M1/S(C),"DVR 4 canale, AcuSense, 8MP 4K, Audio over Coaxial, 1x SATA, Compresie H.265 Pro+, Hikvision IDS-7204HUHI-M1/S(C)",607.99,441.0,166.99
TL-SG3428MP,"Switch PoE+, 24 de Porturi Gigabit L2+, 4 porturi SFP, 384W, Omada, Tp-Link TL-SG3428MP",2099.99,1934.0,165.98999999999978
DS-2DE2C400SCG-E(F1),"Camera IP PTZ, ColorVu, 4MP, 4mm, Iluminare Led alb 30m, MicroSD, PoE, Microfon si difuzor, IP66, Hikvision DS-2DE2C400SCG-E(F1)",618.99,453.92,165.07
KITITP1,Kit supraveghere Statie ITP 2 camere ordin Nr.1319/2016,2874.99,2709.99,165.0
ARC3000H-GW2(868),"Centrala de alarma wireless, Wi-Fi 2.4G, Dual SIM, 868 MHz, suporta pana la 150 de dispozitive, Dahua ARC3000H-GW2(868)",659.99,495.0,164.99
IPC-HDBW2541R-ZAS-27135,"Camera de supraveghere IP dome, 5 MP, IR 40 M, lentila varifocala 2.7-13.5 mm, WizSense, Dahua, IPC-HDBW2541R-ZAS-27135",1061.99,897.0,164.99
US-XG-6POE,"Switch 4 porturi, PoE 170W, 2x SFP, 10 Gbe, Ubiquiti, US-XG-6POE",3149.99,2985.0,164.98999999999978
DS-2CE16D8T-IT3ZE,"Camera supraveghere FULL HD, zoom motorizat, PoC, IR 40 metri, DS-2CE16D8T-IT3ZE",448.99,284.83,164.16000000000003
IPC-HFW2449S-S-IL-0360B,"Camera IP, WizSense, 4MP, lentila 3.6mm, Iluminare duala LED + IR 30m, slot microSD, PoE, IP67, Dahua, IPC-HFW2449S-S-IL-0360B",654.99,491.0,163.99
IPC-HFW2449S-S-IL-0280B,"Camera IP de exterior, 4MP 2K, Dual Illumination, LED alb/IR 30m, 2.8 mm, Microfon, Dahua IPC-HFW2449S-S-IL-0280B",654.99,491.0,163.99
IPC-HDW2449TM-S-IL-0280B,"Camera de supraveghere IP, WizSense, 4MP, 2.8 mm, Iluminare duala 30m, Microfon, MicroSD, PoE, Dahua IPC-HDW2449TM-S-IL-0280B",654.99,491.0,163.99
AC-425IP-BE,"Centrala pentru control acces, TCP/IP, 2 usi bidirectionale sau 4 usi unidirectionale, Rosslare, AC-425IP-BE",4115.99,3952.0,163.98999999999978
DS-PM1-I1602-WE,Interfata wireless cu 16 zone cablate pentru sistemele AX PRO Hikvision DS-PM1-I1602-WE,778.0,615.0,163.0
NVR4216-EI,"NVR Dahua WizSense, 16 canale, 16 MP 5K, 2x SATA, bandwidth 256 Mbps, People Couting, Heat Map, NVR4216-EI",848.99,686.0,162.99
DS-KH6220-LE1,Monitor 7 inci TCP/IP alimentare POE Hikvision DS-KH6220-LE1,510.99,349.61,161.38
PROMOKITC65,Kit feronerie autoportanta 400KG cu ghidaje suplimentare,1561.99,1400.99,161.0
DYKIT24/600,"Automatizare de poarta culisanta 600KG, 24V, Uz intensiv, King Gates",1639.99,1479.0,160.99
IPC-HDBW2441E-S-0280B,"Camera de supraveghere IP dome, 4 MP, IR 30 m, 2.8 mm, WizSense, microfon incorporat, Dahua, IPC-HDBW2441E-S-0280B",643.99,483.0,160.99
