Product,Price
"Detector standalone de fum si monoxid de carbon X-Sense SC07, alarma, indicator LED, baterie CR123A de 3V",341.00
Modul adresabil 4 intrari Inim EM340,341.00
Detector monoxid de carbon si temperatura Fireclass 601CH,345.00
"Buton wireless de incendiu, 868 Mhz, IP 30, resetabil, Teknim, TWB-1866",346.00
Modul Ethernet pentru centralele Teknim Pars TXM-5271,352.00
"Automatizare cu lant pentru geamuri batante, Trape 24V KATO253 24V/Gri",375.00
"Automatizare geam pentru ventilatie, 110/230 V, 250 N, KATO253 230V-GRI",379.00
"Automatizare pentru ventilatie, 110/230 V, 250 N, KATO253 230V-NEGRU",379.00
"Automatizare cu lant pentru geamuri batante, Trape 24V KATO253 24V/Alb",383.00
"Sirena sisteme de incendiu interior Morley-IAS, EN54-23 clasa O, Stroboscopica, lentila transparenta, izolator - Honeywell WSS-PC-I05",385.95
"Soclu pentru detector cu sirena si flash adresabil HoneyWell DSS-PC-I05, 96 dB, 32 tonuri, 29 V",385.95
"Automatizare cu lant pentru geamuri batante, trape 230V KATO253 230V ALB",392.00
"Detector de gaz, adresabil, Detnov DGD-600, montaj pe perete sau sina DIN, indicatori LED",392.00
"Modul de comunicare pentru centrale detectie incendiu TEKNIM, TFC-1201",393.00
Modul comanda stingere pentru centralele INIM Smartline smartLetLoose/ONE,394.00
"Automatizare cu lant pentru geamuri batante, Trape KATO253 24V/NEGRU Nekos",399.00
"Sirena adresabila cu far Detnov MAD-465-I, alimentare in bucla, izolator incorporat, 78.3-104.2dBA",399.00
"Cablu incendiu JE-H(St)H FE 180 E30/E90, 2x2x08 rola 100m",417.00
"Sursa de alimentare backup sisteme detectie incendiu 24V, 2Ah (MAX 3.5Ah) FP9000P certificata EN-54",429.00
Detector adresabil de CO si temperatura Fireclass FC400CH,432.00
"Sirena pentru sistem antiincendiu conventional, 32 tonuri, 100dB, IP65, Detnov WCW98",435.00
"Modul de comunicare RS485, pentru centrale detectie incendiu TEKNIM, TFC-1209",437.00
"Buton de incendiu adresabil Morley-IAS, montaj exterior, inteligent, ecran de protectie flexibil, cu izolator - Honeywell M5A-RP06FF-K013-41",448.62
Modul adresabil extensie 1 intrare / 1 iesire FIRECLASS FC410SIO,449.00
Sirena autonoma de incendiu pentru exterior PS-128F,452.00
Sursa 24V 3AH montaj acumulator 2X17Ah,453.59
Modul de extensie 8 zone Unipos FS5201,455.00
Modul adresabil 4 iesiri supervizate Inim EM304S,455.00
Interfata monitorizare si operare centrale Bentel J400/BRIDGE,458.85
Detector standalone de CO2. temperatura si umiditate cu alarma sonora Unit-t A37,460.00
"Centrala de incendiu conventionala, 2 zone, 32 de detectori, TEKNIM TFP-3122",461.00
Sirena adresabila de interior cu flash Inim ES0020RE,471.00
Extensie 1 zona - 32 senzori DETNOV MMD-509,479.00
"Modul de conversie a senzorilor cablati in senzori wireless, 868 mHz, 10 canale, Teknim, TWM-1887",487.87
"Sirena wireless, LED cu lumina rosie, 868 Mhz, 95 dB, 3 niveluri de sunet, 3 moduri de iluminat, Teknim, TWS-1815",495.00
Centrala detectie incendiu 128 detectori 4 zone Unipos FS4000-4,504.00
Sirena adresabila de interior fara Flash Fireclass FC440SR,509.00
Comunicator LAN pentru centralele INIM SmartLine,529.00
Sursa de alimentare pentru centrala de incendiu FIRECLASS J-424-8M 27.6V,529.00
"Sursa de alimentare externa 24 VDC / 5Ah, cu back-up 2X12V, 7Ah sau 12Ah, cutie metalica, IP30, EN54-4, Teknim TPU-8245",529.00
"Centrala detectie incendiu conventionala 4 zone, Accepta 32 detectori/zona, TEKNIM TFP-3124",530.00
"Sirena adresabila pentru interior, 16 tonuri, led intermitent, 103 dB, FC440AIR",532.00
Modul de extensie 1 bucla suplimentara pentru PL-1000 Morley-IAS Plus - Honeywell PL-LIB01,538.78
"Rama pentru montaj ingropat, compatibila cu MA-2000 Morley-IAS - Honeywell MA-2BZL",560.78
"Centrala detectie incendiu conventional 6 zone, 192 detectori Unipos FS4000-6",571.00
"Centrala detectie incendiu conventionala 4 zone TEKNIM, TFP-404",579.00
"Centrala de detectie incendiu conventionala, 4 zone, 32 de detectori, TEKNIM TFP-4404",579.00
"Cablu special pentru sisteme antiincendiu JYSTY 4x2x0.8, rola 100 de metri",580.00
Repetor wireless Morley-IAS - Honeywell M200F-RF,596.51
Modul optional RS485 pentru conectare centrale Detnov in retea TRED-150,603.99
"Centrala detectie incendiu conventionala 8 zone, max 256 de detectori, Unipos FS4000-8",610.00
"Centrala detectie incendiu conventionala 8 zone, Accepta 32 detectori/zona, TEKNIM TFP-4408",619.00
"Centrala detectie incendiu conventionala 8 zone, 32 detectori/zona, TEKNIM TFP-408",619.00
"Programator TEKNIM pentru detectori, senzori, butoane, sirene, alte dispozitive, TFCM-1801",639.00
Modul adresabil extensie 3 intrari / 4 iesiri FIRECLASS FC410MIO,644.00
"Modul de comunicare 4G, pentru centrale detectie incendiu TEKNIM, TXM-5474",646.00
"Detector optic de fum, wireless, Morley-IAS - Honeywell 22051E-RF",685.03
"Rama pentru montaj ingropat, compatibila cu MA-8000 Morley-IAS - Honeywell MA-8BZL",699.32
"Cablu incendiu JHSTH E90, 4x2x0.8, manta ignifuga, rola 100m, JHSTH-4x2x0.8-E90",740.00
Repetor pentru centralele INIM SmartLine panou LCD,750.00
"Buton de alarmare incendiu conventional, indicator LED, MCP220EX",777.00
Modul adresabil 4 intrari / 4 iesiri pe releu Inim EM344R,778.00
"Comunicator PSTN, 5 intrari/iesiri, ContactID, DTMF, modul vocal integrat Inim SmartLinkAP",783.00
"Centrala de incendiu conventionala 4 zone, 32 detectori/zona, Fireclass J-408-4M",791.00
Repetor pentru centralele conventionale Bentel J400/REP,810.00
"Centrala detectie incendiu conventionala 4 zone extensibila la 20, max 128 detectori, meniu Romana SmartLine020/4",817.00
"Repetor wireless pentru centralele antiincendiu, compatibil cu TWM-1885 si TWM-3885, Teknim TWM-1886",818.00
Modul conectare TCP/IP pentru centralele FIRECLASS FC500IP3,834.00
"Centrala de incendiu Conventionala 8 zone, max 32 detectori/zona, Bentel J408-8M",892.00
"Tastatura pentru centrala de incendiu Inim PREVIDIA-C-REPW, ALB, conexiune RS485",906.00
"Panou repetor pentru centralele Previdia, TCP/IP, ecran 4.3"" touchscreen, S-PREVIDIA-CREPW, Inim",920.00
"Set trei prisme, 1010-000",921.00
"Comunicator intre centrale cablate conventionale si detectori wireless Teknim, 868mHz, IP65, TWM-3885",928.00
Modul pentru comanda a pana la 3 regulatoare de viteza pentru ventilatie DETNOV TRMD-500,929.00
Automatizare desfumare cursa 200-500MM certificat EN 12101-2 KATO 305 RWA 24V-ALB,935.00
"Modul I/O, wireless, Morley-IAS - Honeywell M211E-RF",941.22
Automatizare desfumare cursa 200-500MM certificat EN 12101-2 Nekos 305 RWA 24V-NEGRU,964.00
"Sursa de alimentare in comutatie 27,6 Vcc / 4 A, cu back-up, cutie metalica, IP42, Inim SPS24160S, EN54-4",970.00
Cablu sisteme antiincendiu JYSTY 1x2x0.8 tambur 500M,975.00
"Cablu incendiu NHXH E90FE180 PH120, 3x2.5, rola 100m, 21303025",979.00
"Detector multicriterial, optic, termic si IR, wireless, Morley-IAS - Honeywell 22051TLE-RF",984.11
"Comunicator intre centrale adresabile cablate si detectori wireless Teknim, 868 mHz, ecran OLED, TWM-1885",1007.00
Repetor centrale adresabile FIRECLASS FC500REP,1045.00
Centrala detectie CO cu o zona si 30 de senzori DETNOV,1099.00
"Modul expandor 2 bucle pentru centrale Detnov, TBUD-150",1145.00
"Automatizare cu lant pentru geam, cu telecomanda, 220V, 300N, 40 cm, KATO-ADV-RADIO",1187.00
"Automatizare cu lant pentru geam, cu telecomanda, 230V, 433MHz, 300N, neagra, KATO-ADV-RADIO-Negru",1187.00
"Cablu incendiu JHSTH E90, 1x2x0.8, tambur 500m, Q5+ JHSTH-1x2x0.8x500M-Q5+",1188.00
"Sirena adresabila, wireless, Morley-IAS, carcasa de culoare rosie - Honeywell WSO-RR-RF",1188.62
Gateway wireless Morley-IAS - Honeywell MI-GATE,1197.42
Cablu sistemele antiincendiu E30/E90 JHSTH 1x2x0.8 JHSTH-1x2x0.8 500M,1218.00
"Detector de fum punctual cu sensibilitate ridicata, Morley-IAS Honeywell MI-LZR-S3I",1326.07
"Centrala de incendiu 8-24 zone, max 32 detectori/zona, Bentel J-424-8M",1360.00
"Cablu incendiu JE-H(St)H FE 180 E30/E90, ecranat, tambur 500m, MEKAS KABLO MEK90-1x2x08-T",1380.00
"Repetor centrale adresabile, ecran LCD, Teknim TFP-1240",1392.00
"Repetor cu LCD pentru centrale Bentel FC503 si FC506, FC50XREP",1480.00
Cablu sisteme antiincendiu JYSTY 2x2x0.8 tambur 500M,1490.00
"Modul Morley-IAS, 6 iesiri releu, izolator, Honeywell MI-CR6-S2I",1505.30
