Product,Price
"Camera IP IMOU Ranger RC, 3MP, 3.6mm, Detectare umana, Alarma incorporata, Notificari in aplicatie, Microfon si difuzor, microSD, IPC-GK2CP-3C0WR",123.00
"Cablu de retea FTP CAT 6, CCA, Rola 100m, Ecranat, Gembird FPC-6004-SOL/100",124.00
"Sursa de alimentare in comutatie, 5.4A, 12V, Back-up, Mean Well, SCP-75-12",125.00
"Camera de supraveghere IP, Imou Bullet PoE, 2 MP, IR 30 m, 2.8 mm, microfon incorporat, MicroSD, IPC-F22EAP",125.00
"Sursa de alimentare Mean Well EDR-120-12, 12V, 10A, 120W, montare pe sina DIN",126.00
"Switch 16 porturi pentru birou, 10/100 MBPS TP LINK TL-SF1016D",127.00
"Sursa de alimentare in comutatie, 29.2 A, 12 V, eficienta 84%, POS Power, POS-350-12-C2",127.00
"Camera supraveghere IP, WiFi, Imou Bullet 2C, 2MP, IR 30m, 2.8 mm, microfon, slot card, IPC-F22P",127.99
"Router Wireless Dahua DH-AC12, Pana la 1.2 Gbps, 4 Antene, Management din aplicatie, 802.11 b/g/n/ac",128.00
"Switch 4 + 2 Porturi, 4x PoE+, 100 Mbps, 65W, distanta pana la 250m, SW0604POE-65-E",129.00
"Camera de supraveghere IP, 2MP, 2.8 mm, IR 30m, PoE, Safer SAF-IPCBM2MP30-28",129.00
"Camera supraveghere IP Safer PoE, FULL HD, Dome, Lentila 2.8mm, Infrarosu 30 Metri, PoE SAF-IPCDM2MP30-28",129.00
Router 3G wireless internet wifi din stick TP-LINK TL-MR3420,130.00
"Switch PoE 4 porturi 10/100mbps, SW100-4POE78W",130.00
"Camera de supraveghere Imou Ranger 2, IP Wifi, 2MP, 3.6mm, Microfon si difuzor, MicroSD, IPC-A22EP-G",130.12
"Camera de supraveghere IP, wireless, 2 MP, microfon si difuzor incorporat, slot card, IMOU Ranger, IPC-A22EP-D",132.00
"Camera IP, Imou Versa, 2MP, Wi-Fi, Smart Illumination 20m, Alarma acustica, 2.8 mm, Microfon si difuzor, MicroSD, IPC-C22FP-C",132.50
"Camera supraveghere IP dome 1080P 2,8mm Hikvision DS-2CD1321-I2F",133.86
"Camera de supraveghere IP pentru interior seria HiWatch, Full HD 2MP, 2.8mm, IR 30m, PoE, IP67, Hikvision HWI-T221H-28(C)",134.99
"Sursa de alimentare Mean Well EDR-120-24, 24V, 5A, 120W, montare pe sina DIN",135.00
"Sursa de alimentare in comutatie, 12V, 17A, Mean Well, LRS-200-12",137.00
"Switch 4 porturi, PoE, 36W, Watchdog, Dahua, PFS3006-4ET-36",137.00
"Camera ip de exterior 1080P 2,8 mm IR 30m Hikvision DS-2CD1021-I2F",137.00
"SSD KINGSTON A400, 240GB, SATA3, 2.5"", SA400S37/240G",138.00
Sursa de alimentare montaj in sina DIN Mean Well EDR-120-48 48V/2.5A,138.00
"Camera IP de supraveghere, 2MP, IR 30m cu EXIR 2.0, lentila 2.8mm, PoE, Hikvision, DS-2CD1023G0E-I(2.8mm)(C)",139.64
"Extender PoE 802.3 af/at, 100 Mbps, 20W, EXT-POE2",140.00
"Camera de supraveghere IP Wireless 4MP, PTZ, Microfon si difuzor, Sirena, MicroSD, Imou Ranger 2 IPC-A42P",141.04
"Switch 8 porturi, Gigabit, carcasa din metal, 10/100/1000 Mbps, D-Link DGS-108",142.00
"Camera de supraveghere interior IP, 2K, lentila 3.6mm, IR 10m, comunicare bidirectionala, compatibila cu aplicatia Tuya, microSD, IP66, Safer SAF-IPC-I5",143.00
"Camera de supraveghere IP pentru interior, 2MP Full HD, IR 30m EXIR 2.0, PoE, IP67, IK10 Hikvision DS-2CD1121-IF2.8",143.00
"Switch Hikvision 4 Porturi PoE 35W fara management, 1.6 Gbps, 300 m DS-3E0106P-E/M",143.00
"Camera IP Wireless de interior, Full HD, Pan si Tilt, microfon si audio bidirectional, Laxihub P1, P1-EU-NL",144.00
"Licenta Imou Protect Basic PLAN ANUAL, PROTECTBASIC12",144.00
"Camera IP Turret, 2MP, 2.8 mm, IR 30 metri, PoE, Microfon , Imou IPC-T22EAP",144.00
"Camera wireless smart, FULL HD, IR 10m, TUYA, Audio bidirectional, de exterior O1-TY-EU-NL",144.00
SSD 480GB Kingmax Sata 3 KM480GSMV32,145.00
"Sursa de alimentare 24V, 4.2A, montare pe sina DIN, HDR-100-24N",145.00
"Camera IP de interior cu Autotracking, 3MP, Wi-Fi 2.4 GHz, audio bidirectional, compatibila cu aplicatia Tuya, SAF-PTI4-3MP",145.00
"Sursa de alimentare in comutatie, 24V, 8.8A, eficienta 89.5%, Mean Well, LRS-200-24",146.00
"Sursa de alimentare in comutatie Safer, 2 iesiri, 24V 5A, montare pe sina DIN, SAF-24V5A-DIN",146.00
"Camera de supraveghere fara fir, 2 MP, Wi-Fi, microSD, microfon incorporat, Tapo C200",148.00
"Sursa de alimentare Mean Well HDR-100-12N, 12V, 7.5A, montare pe sina DIN",148.00
"Switch Hikvision 4 porturi POE, DS-3E0105P-E(B)",149.00
"Camera de supraveghere, Imou Bullet, 4MP, PoE, IR 30 m, 2.8 mm, MicroSD, IP67, IPC-F42EAP",150.00
"Camera IP de exterior, 4MP, 2.8mm, IR 30m, Poe, Safer, SAF-IPCBM4MP30-28",150.00
"Camera de supraveghere EZVIZ H6c WiFi, Full HD, 4mm, IR 10m, Bidirectionala, MicroSD, CS-H6c(1080P)",151.00
"Camera de supraveghere IP, Full HD 2MP, 2.8 mm, IR30, PoE, Hikvision DS-2CD1123G0E-I(2.8mm)(C)",151.47
"Camera de supraveghere IP Hikvision pentru interior, Full HD 2MP, 2.8mm, IR 30m, PoE, IP67, DS-2CD1323G0E-I(2.8mm)(C)",151.47
